Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
218,70,1,-1.095636186872823,-0.2266594512447274,1,0,0,1,1,0,0,4,2,1,3,5,4,4,1925,1950,0,0,4,3,1,0.0,1,3,2,2,3,1,5,0,5,0,686,686,2,1,0,3,-0.4420310134196444,518,0,-0.3863988613955734,0,0,1,0,3,1,1,8,4,0,1,2,1940.0,1,1,210,2,3,2,0,172,60,0,0,0,0,3,2,0,9,2006,2,2,-0.11002193875767476,0,0,0
219,50,3,-1.0028194197605125,-0.19986196563730588,1,2,1,1,1,1,0,16,2,1,3,1,7,9,1939,2006,0,0,10,10,2,312.0,2,2,2,2,3,1,2,341,5,0,457,798,2,4,1,3,-0.4029084410727773,817,0,-0.34860905973054906,0,1,1,1,3,1,2,8,4,2,3,4,1939.0,1,2,431,2,3,2,0,119,150,0,0,0,0,3,2,0,5,2008,2,3,-0.07126513346259084,1,0,0
220,120,3,-1.2686365987620012,-0.31104397451766386,1,2,0,1,1,0,0,15,2,1,4,3,7,5,2005,2006,0,0,10,10,2,16.0,2,3,4,3,3,3,6,16,5,0,1232,1248,2,4,1,3,-0.39290702976756287,0,0,-0.39290702976756287,0,0,2,0,2,1,2,5,4,0,1,4,2005.0,3,2,438,2,3,2,108,0,0,0,0,0,0,3,2,0,3,2006,3,4,-0.09305287214193443,0,0,0
221,20,3,-0.9782634912334401,-0.23268412828588447,1,2,1,1,1,0,0,14,2,1,3,3,7,5,2006,2006,0,0,10,10,1,0.0,2,3,4,3,3,2,5,0,5,0,1498,1498,2,4,1,3,-0.3741350787342297,0,0,-0.3741350787342297,0,0,2,0,2,1,2,5,4,0,1,4,2006.0,2,2,675,2,3,2,351,33,0,0,0,0,0,3,2,0,4,2006,3,4,-0.08571546329646655,0,0,0
222,60,3,-1.0028194197605125,-0.23955815195040728,1,2,1,1,1,0,0,13,2,1,3,5,6,5,2002,2002,0,0,10,10,1,0.0,2,3,4,3,3,1,5,0,5,0,1010,1010,2,4,1,3,-0.416070280090872,1257,0,-0.3351771711306822,0,0,2,1,4,1,2,8,4,1,3,5,2002.0,2,2,390,2,3,2,120,46,0,0,0,0,0,3,2,0,12,2009,1,3,-0.08657816114697549,1,0,0
223,60,3,-0.9172522314498426,-0.21777007048813501,1,2,0,1,1,0,0,12,4,1,3,5,6,6,1975,1975,0,0,10,10,1,0.0,1,3,2,3,3,1,4,550,5,0,163,713,2,2,1,3,-0.4418803150956256,741,0,-0.37061510457939534,1,0,2,1,3,1,1,6,4,1,3,4,1975.0,2,2,434,2,3,2,209,208,0,0,0,0,0,2,2,0,2,2006,2,3,-0.09039046379633126,0,0,0
224,20,3,-0.9964393026543474,-0.22310467382737145,1,2,0,1,1,2,0,8,2,1,3,3,4,6,1971,1971,0,0,6,6,1,0.0,1,3,2,2,3,1,4,524,3,180,160,864,2,3,1,3,-0.4342344550437217,0,0,-0.4342344550437217,0,0,1,0,2,1,1,4,4,0,1,2,1989.0,1,2,576,2,3,2,216,0,0,0,0,0,0,3,2,0,3,2009,2,0,-0.1139141724424017,0,0,0
225,20,3,-0.8495591741517018,-0.20838397344806642,1,2,0,1,1,0,0,21,2,1,3,3,10,5,2003,2003,2,0,10,10,2,922.0,3,3,4,4,3,4,6,56,5,0,2336,2392,2,4,1,3,-0.33046223767372535,0,0,-0.33046223767372535,0,0,2,0,3,1,3,8,4,1,5,4,2003.0,3,3,968,2,3,2,248,105,0,0,0,0,0,3,2,0,6,2009,2,3,-0.06417861207121181,0,0,0
226,160,1,-2.2314917183671072,-0.3628732136270769,1,2,0,1,1,0,0,2,2,1,1,5,5,5,1971,1971,0,0,6,6,2,142.0,1,3,2,2,3,1,5,0,5,0,630,630,2,2,1,3,-0.47415377740845144,672,0,-0.38845618287584316,0,0,2,1,3,1,1,6,4,0,1,2,1991.0,1,1,280,2,3,2,0,0,0,0,0,0,0,3,2,0,5,2009,0,0,-0.10823115582248914,0,0,0
227,60,3,-0.9310109405418394,-0.22638732433761952,1,2,1,1,1,0,0,22,2,1,3,5,7,5,1995,1995,0,0,10,10,2,290.0,2,3,4,3,3,1,6,565,5,0,638,1203,2,4,1,3,-0.3958417036638595,1306,0,-0.32594984077761796,0,0,2,1,4,1,2,9,4,1,3,4,1995.0,2,3,721,2,3,2,224,114,0,0,0,0,0,3,2,0,6,2007,2,0,-0.07367017934227939,0,0,0
228,160,1,-2.2314917183671072,-0.352742581938552,1,2,0,1,1,0,0,2,2,1,1,5,6,6,1970,1970,0,0,6,6,2,127.0,1,3,2,2,3,1,1,321,5,0,162,483,2,2,1,3,-0.5115558178911304,504,0,-0.41869043060971134,0,0,1,1,2,1,1,5,4,0,1,2,1987.0,1,1,280,2,3,2,0,0,0,0,0,0,0,3,2,0,9,2008,2,3,-0.11039175510388376,0,0,0
229,20,3,-0.9964393026543474,-0.2360669810430988,1,2,0,1,1,2,0,6,1,1,3,3,5,5,1967,1967,0,0,6,6,1,0.0,1,3,2,2,3,1,4,842,5,0,70,912,2,2,1,3,-0.4278352067841866,0,0,-0.4278352067841866,0,0,1,0,3,1,1,5,4,1,2,2,1974.0,1,1,336,2,3,2,0,0,0,0,0,0,0,2,2,0,5,2010,2,3,-0.10397827453732171,0,0,0
230,120,3,-1.2686365987620012,-0.30652641159300964,1,2,0,1,1,0,0,15,2,1,4,3,7,5,2005,2006,0,0,10,10,2,16.0,2,3,4,3,3,3,6,16,5,0,1357,1373,2,4,1,3,-0.3704242451146655,0,0,-0.3704242451146655,0,0,2,0,2,1,2,7,4,1,3,4,2005.0,3,2,430,2,3,2,143,20,0,0,0,0,0,3,2,0,5,2009,2,3,-0.0879468461744557,0,0,0
231,20,3,-0.9782634912334401,-0.23431540699519646,1,2,0,1,1,0,0,8,2,1,3,3,6,6,1959,1959,2,0,4,3,2,220.0,1,3,2,2,3,1,5,0,5,0,1194,1194,2,2,1,3,-0.39761911938356603,0,0,-0.39761911938356603,1,0,1,0,3,1,1,6,4,0,1,4,1959.0,2,1,312,2,3,2,0,0,120,0,0,0,0,3,2,0,4,2010,2,3,-0.09757943606160614,0,0,0
232,60,3,-0.7028832706976742,-0.20175860622809078,1,2,1,1,1,0,0,22,2,1,3,5,8,5,1995,1996,0,0,10,10,2,506.0,2,3,4,3,3,1,6,689,5,0,773,1462,2,4,1,3,-0.37467063724253585,1304,0,-0.31720376953850393,1,0,2,1,4,1,3,9,4,1,3,4,1995.0,3,3,810,2,3,2,0,146,202,0,0,0,0,3,2,0,7,2009,2,3,-0.06280522706674832,0,0,0
233,160,1,-2.2314917183671072,-0.3628732136270769,1,2,0,1,1,0,0,2,2,1,1,5,6,5,1972,1972,0,0,6,6,2,297.0,1,3,2,2,3,1,5,0,5,0,483,483,2,2,1,3,-0.5115558178911304,504,0,-0.41869043060971134,0,0,1,1,2,1,1,5,4,1,0,4,1972.0,1,1,288,2,3,2,0,0,0,0,0,0,0,3,2,0,6,2006,2,3,-0.11496046011292899,0,0,0
234,20,3,-0.9668839671711909,-0.22224561347508515,1,2,0,1,1,1,0,14,2,1,3,3,5,6,1976,1976,0,0,6,6,1,0.0,1,3,2,2,4,3,3,182,6,712,0,894,2,2,1,3,-0.4301807905318579,0,0,-0.4301807905318579,1,0,1,0,3,1,1,5,4,0,1,4,1976.0,1,1,308,2,3,2,365,0,0,0,0,0,0,2,2,0,2,2010,2,3,-0.1030097714668302,0,0,0
235,60,3,-1.0028194197605125,-0.24131675759783397,1,2,0,1,1,0,0,13,2,1,3,5,6,5,2002,2002,0,0,10,10,3,0.0,2,3,4,3,3,1,6,625,5,0,235,860,2,4,1,3,-0.43478923427606037,1100,0,-0.34832607347361566,1,0,2,1,4,1,2,8,4,2,3,5,2002.0,3,2,440,2,3,2,288,48,0,0,0,0,0,3,2,0,5,2010,2,3,-0.08376434255505692,1,1,0
236,160,1,-2.2314917183671072,-0.3628732136270769,1,2,0,1,1,0,0,2,2,1,4,5,6,3,1971,1971,0,0,6,6,2,604.0,1,3,2,2,3,1,4,358,5,0,125,483,2,2,1,3,-0.5115558178911304,504,0,-0.41869043060971134,0,0,1,1,2,1,1,5,4,0,1,2,1971.0,1,1,264,2,3,2,0,0,0,0,0,0,0,3,2,0,8,2008,2,3,-0.11715311854811486,0,0,0
237,20,3,-1.0301533560860319,-0.2342218139277113,1,2,0,1,1,2,0,14,2,1,3,3,7,5,2004,2004,0,0,10,10,2,98.0,2,3,4,3,3,3,6,24,5,0,1390,1414,2,4,1,3,-0.37995340610002054,0,0,-0.37995340610002054,0,0,2,0,3,1,2,6,4,0,1,4,2004.0,2,2,494,2,3,2,132,105,0,0,0,0,0,3,2,0,5,2010,2,3,-0.08928083558574793,0,0,0
238,60,3,-1.0028194197605125,-0.22954979352390883,1,2,1,1,1,4,0,10,3,1,3,5,7,7,1993,2003,0,0,6,6,1,0.0,2,3,4,3,3,1,2,402,5,0,594,996,2,4,1,3,-0.4156227169931366,730,0,-0.3592840592541505,0,0,2,1,3,1,2,7,4,0,1,4,1993.0,2,2,457,2,3,2,370,70,0,238,0,0,0,3,2,0,2,2010,2,3,-0.08757593998769363,1,0,0
239,20,3,-0.8843868519706737,-0.21497363037658632,1,2,0,1,1,0,0,21,2,1,3,3,8,5,2007,2007,2,0,10,10,2,254.0,3,3,4,4,3,1,5,0,5,0,1694,1694,2,4,1,3,-0.3620730895242304,0,0,-0.3620730895242304,0,0,2,0,3,1,2,7,4,0,1,4,2007.0,3,3,818,2,3,2,168,228,0,0,0,0,0,3,2,0,12,2007,3,4,-0.07057523303291051,0,0,0
240,50,3,-1.1464956719472386,-0.23445250291314895,1,2,0,1,1,0,0,5,2,1,3,1,6,4,1945,1950,0,0,10,10,1,0.0,1,3,2,2,2,1,3,94,5,0,641,735,2,2,1,2,-0.4438592173565208,689,0,-0.374872440550244,0,0,1,1,3,1,1,7,4,1,4,2,1949.0,1,1,220,2,3,2,0,140,0,0,0,0,0,2,2,0,4,2010,2,3,-0.1078841305187887,0,0,0
241,20,4,-0.9668839671711909,-0.23261436353139736,1,2,0,1,1,0,0,18,2,1,3,3,8,5,2008,2008,0,0,10,10,4,36.0,2,3,4,3,3,3,6,1078,5,0,488,1566,2,4,1,3,-0.3697285106326107,0,0,-0.3697285106326107,1,0,2,0,3,1,2,7,4,0,1,4,2008.0,2,2,750,2,3,2,144,168,0,0,0,0,0,3,2,0,4,2010,2,3,-0.0770623683302265,0,0,0
242,30,1,-1.3225674644556782,-0.2909290945596796,1,2,0,1,1,0,0,4,2,1,3,3,5,9,1945,1997,0,0,10,10,1,0.0,1,2,2,2,3,1,4,329,5,0,357,686,2,3,1,3,-0.4339583589957707,0,0,-0.4339583589957707,0,0,1,0,2,1,2,4,4,0,1,0,1980.0,0,0,0,0,0,2,58,42,0,0,0,0,0,3,2,0,8,2007,2,3,-0.10875849104621345,0,0,1
243,50,1,-1.0450354164949829,-0.27209680031578404,1,2,0,1,1,1,0,4,2,1,3,1,5,4,1900,1950,0,0,2,1,1,0.0,1,3,1,2,3,1,5,0,5,0,540,540,2,3,0,2,-0.43084361068457144,551,0,-0.3781051898343206,0,0,1,0,3,1,1,6,4,0,1,4,1940.0,1,1,352,1,3,2,0,0,77,0,0,0,0,3,2,0,4,2006,2,3,-0.12226143587591291,0,0,0
244,160,3,-0.9668839671711909,-0.22161372551153613,1,2,0,1,1,1,0,10,2,1,4,5,6,6,1980,1980,0,0,7,7,1,0.0,1,3,2,3,3,1,5,0,5,0,626,626,2,2,1,3,-0.4750067949966231,591,0,-0.39557842416333133,0,0,1,1,3,1,1,6,4,1,3,4,1980.0,2,1,288,2,3,2,0,28,0,0,0,0,0,3,2,0,4,2009,2,3,-0.10555054870107249,0,0,0
245,60,3,-1.0028194197605125,-0.23345785817205417,1,2,1,1,1,0,0,10,2,1,3,5,7,5,1994,2002,0,0,10,10,1,0.0,2,3,4,3,3,1,6,695,5,0,253,948,2,4,1,3,-0.3951415220224391,888,0,-0.34159424068587446,1,0,2,1,3,1,2,8,4,2,2,4,1994.0,2,2,463,2,3,2,0,130,0,0,0,0,0,3,2,0,5,2010,2,3,-0.08569810503904783,1,0,0
246,20,3,-0.9406881137783641,-0.22368572241542886,1,2,0,1,1,0,0,12,2,1,3,3,7,5,1988,1988,0,0,2,1,2,102.0,1,3,2,3,3,3,6,929,5,0,916,1845,2,3,1,3,-0.3525925875452243,0,0,-0.3525925875452243,0,1,2,0,3,1,1,6,4,1,3,4,1988.0,3,2,604,2,3,2,197,39,0,0,0,0,0,3,2,0,6,2006,2,3,-0.07993954310439043,0,0,0
247,190,1,-1.0028194197605125,-0.23163381133284802,1,0,0,1,1,0,0,4,2,1,0,5,6,8,1910,1950,0,0,0,0,1,0.0,1,0,3,1,3,1,5,0,5,0,1020,1020,2,3,0,0,-0.42835105207102137,1020,0,-0.3498484114370378,0,0,2,0,4,2,0,9,4,0,1,2,1910.0,1,1,440,3,2,2,0,60,112,0,0,0,0,3,2,0,4,2006,2,3,-0.10048439327444911,0,0,0
248,20,3,-0.9668839671711909,-0.21863324933680237,1,2,0,1,1,0,0,8,2,1,3,3,6,5,1954,1954,2,0,2,8,1,0.0,1,3,2,2,3,1,5,0,5,0,1367,1367,2,4,1,3,-0.38281079498872544,0,0,-0.38281079498872544,0,0,1,0,2,1,1,5,4,1,3,4,1954.0,1,2,451,2,3,2,0,30,0,0,0,0,0,3,2,0,6,2006,2,3,-0.09966608830757201,0,0,0
249,60,3,-0.9841682457564862,-0.21859631966870954,1,2,0,1,1,0,0,14,2,1,3,5,7,5,2003,2003,0,0,10,10,2,101.0,2,3,4,3,3,1,5,0,5,0,840,840,2,4,1,3,-0.43761615203717164,828,0,-0.36356595558161436,0,0,2,1,3,1,2,8,4,0,1,4,2003.0,2,2,500,2,3,2,144,68,0,0,0,0,0,3,2,0,9,2007,2,3,-0.09037030175108221,0,0,0
250,50,3,-1.0028194197605125,-0.09491384918450319,1,2,3,2,1,4,2,17,2,1,3,1,6,7,1958,2006,0,0,2,6,0,472.0,2,3,2,3,3,4,1,697,5,0,747,1444,2,3,1,3,-0.37782472373817483,700,0,-0.34015363335430104,0,1,2,0,4,1,2,7,4,2,3,4,1958.0,3,2,389,2,3,2,0,98,0,0,0,0,0,3,1,500,6,2007,2,3,-0.07522562957351143,1,0,0
251,30,3,-1.1148800309985962,-0.26726853784429344,1,2,1,1,1,0,0,3,2,1,3,3,3,2,1940,1966,0,0,2,7,1,0.0,1,1,2,2,3,1,5,0,5,0,728,728,2,4,1,3,-0.38813617418517193,0,0,-0.38813617418517193,0,0,1,0,3,1,0,6,1,0,1,0,1980.0,0,0,0,0,0,2,263,0,0,0,0,0,0,0,1,450,5,2010,2,3,-0.12359503126620956,0,0,1
252,120,1,-1.2524485500416564,-0.2758106767668641,1,2,1,3,1,0,1,16,2,1,4,3,8,5,2006,2007,2,0,10,10,4,481.0,2,3,4,3,3,4,6,1573,5,0,0,1573,2,4,1,3,-0.36610247731529766,0,0,-0.36610247731529766,1,1,2,0,2,1,2,5,4,1,4,4,2006.0,3,2,538,2,3,2,123,0,0,0,153,0,0,3,2,0,12,2007,2,2,-0.0808886987398928,0,0,0
253,60,3,-1.0301533560860319,-0.2372354088557526,1,2,1,1,1,0,0,10,2,1,3,5,6,5,2004,2004,0,0,10,10,1,0.0,2,3,4,3,3,1,5,0,5,0,798,798,2,4,1,3,-0.4438592173565208,842,0,-0.36520783615249686,0,0,2,1,3,1,2,6,4,0,1,4,2004.0,2,2,520,2,3,2,138,45,0,0,0,0,0,3,2,0,12,2008,2,3,-0.09181371476024905,0,0,0
254,80,3,-0.9172522314498426,-0.2302306098196094,1,2,0,1,1,0,0,8,2,1,3,4,6,7,1964,1991,2,0,6,6,2,108.0,1,3,2,3,3,4,3,270,6,580,452,1302,2,4,1,3,-0.38845618287584316,0,0,-0.38845618287584316,0,1,2,0,3,1,2,7,3,0,1,4,1964.0,2,1,309,2,3,2,333,0,0,0,0,0,0,2,2,0,10,2007,1,3,-0.09514724794398186,0,0,0
255,20,3,-0.9964393026543474,-0.2369768510726768,1,2,0,1,1,0,0,8,2,1,3,3,5,6,1957,1957,0,0,4,3,1,0.0,1,2,2,2,3,1,1,922,5,0,392,1314,2,2,1,3,-0.38750000452636846,0,0,-0.38750000452636846,1,0,1,0,3,1,1,5,4,0,1,4,1957.0,2,1,294,2,3,2,250,0,0,0,0,0,0,3,2,0,6,2010,2,3,-0.09834630622120517,0,0,0
256,60,3,-1.0230306148604469,-0.23447418295939482,1,2,1,1,1,0,0,13,2,1,3,5,7,5,1999,1999,0,0,10,10,2,302.0,2,3,4,3,3,1,5,0,5,0,975,975,2,4,1,3,-0.4166330670717855,1286,0,-0.33424645985669016,0,0,2,1,4,1,2,8,4,1,3,5,1999.0,3,2,429,2,3,2,192,0,0,0,0,0,0,3,2,0,2,2006,2,3,-0.08163956051397181,0,0,0
257,60,4,-1.0374847852737834,-0.23409250320844524,1,2,1,1,1,0,0,18,2,1,3,5,6,5,2003,2003,0,0,10,10,1,0.0,2,3,4,3,3,1,1,503,5,0,361,864,2,4,1,3,-0.4342344550437217,864,0,-0.360165147883618,0,0,2,1,3,1,2,7,4,0,1,4,2003.0,2,2,673,2,3,2,216,56,0,0,0,0,0,3,2,0,5,2008,2,3,-0.085267285932413,0,0,0
258,20,3,-1.0093725426622215,-0.2339277433225907,1,2,0,1,1,0,0,14,2,1,3,3,7,5,2006,2006,0,0,10,10,4,180.0,2,3,4,3,3,1,6,1334,5,0,270,1604,2,4,1,3,-0.36737317821150217,0,0,-0.36737317821150217,1,0,2,1,3,1,2,8,4,1,4,4,2006.0,2,2,660,2,3,2,123,110,0,0,0,0,0,3,2,0,3,2009,2,0,-0.08319914909479369,0,0,0
259,60,3,-0.9406881137783641,-0.2130299521352488,1,2,0,1,1,0,0,14,2,1,3,5,7,5,2001,2001,0,0,10,10,2,172.0,2,3,4,3,3,1,6,361,5,0,602,963,2,4,1,3,-0.4215128142043964,829,0,-0.3567024088709338,0,0,2,1,3,1,2,7,4,1,3,4,2001.0,2,2,564,2,3,2,0,96,0,245,0,0,0,3,2,0,5,2008,2,3,-0.0814123494154274,0,0,0
260,20,1,-0.9964393026543474,-0.21179005180213753,1,2,0,1,1,0,0,4,2,1,3,3,5,5,1956,1956,0,0,8,8,1,0.0,1,3,4,0,1,0,0,0,0,0,0,0,2,3,1,2,-0.43178001371294406,0,0,-0.43178001371294406,0,0,1,0,2,1,1,4,4,0,1,2,1956.0,1,1,308,2,3,2,0,45,0,0,0,0,0,3,2,0,12,2008,2,3,-0.1139141724424017,0,0,0
261,80,3,-0.8017823161092975,-0.18846497207770577,1,2,0,1,1,1,0,8,0,1,3,4,6,5,1962,1962,0,0,2,1,2,399.0,1,3,2,2,3,4,1,672,6,690,0,1362,2,2,1,3,-0.38229016645699515,0,0,-0.38229016645699515,1,0,1,0,3,1,1,6,4,1,3,4,1991.0,1,2,884,2,3,2,0,0,252,0,0,0,0,0,2,0,5,2009,2,3,-0.09118701426461671,0,0,0
262,60,3,-1.0028194197605125,-0.2286710487467909,1,2,1,1,1,0,0,14,2,1,3,5,8,5,2007,2007,0,0,9,9,4,270.0,2,3,4,4,3,1,5,0,5,0,1482,1482,2,4,1,3,-0.3752099637209453,1092,0,-0.32413304010965405,0,0,2,1,3,1,3,10,4,1,4,5,2007.0,3,3,868,2,3,2,0,148,0,0,0,0,0,3,2,0,11,2007,3,4,-0.07534872845919315,0,0,0
263,80,3,-0.9043197442966223,-0.2364410305397223,1,2,1,1,1,1,0,6,2,1,3,4,6,7,1977,1995,0,0,6,7,2,46.0,1,3,2,3,4,3,4,506,5,0,0,506,2,2,1,3,-0.3960177006786774,0,0,-0.3960177006786774,1,0,1,0,3,1,1,6,4,1,3,4,1978.0,1,2,492,2,3,2,292,12,0,0,0,0,0,0,2,0,7,2006,2,3,-0.09683031791615904,0,0,0
264,50,1,-1.1696950179202557,-0.2653179091436624,1,2,0,1,1,1,0,4,2,1,3,1,5,7,1929,2001,0,0,2,1,1,0.0,1,3,1,2,3,1,3,234,6,692,0,926,2,2,1,3,-0.42605335486669355,0,390,-0.387341756990257,1,0,1,0,3,1,1,6,4,0,1,2,1974.0,1,2,484,2,3,2,0,0,0,0,0,0,0,3,2,0,4,2010,2,3,-0.10247720897695804,0,0,0
265,30,1,-1.598357633177206,-0.2688513729067628,1,0,2,0,1,0,0,4,0,1,3,3,5,5,1925,2004,0,0,2,1,1,0.0,1,3,1,1,3,1,5,0,5,0,680,680,2,3,0,0,-0.4492476348499611,0,0,-0.4492476348499611,0,0,1,0,2,1,1,4,4,0,1,2,1965.0,1,2,504,2,3,0,0,0,0,0,0,0,0,3,2,0,6,2008,2,3,-0.12555006542102515,0,0,0
266,20,3,-0.9508053438139296,-0.21468071177090828,1,2,1,1,1,0,0,12,2,1,3,3,6,6,1981,1981,0,0,4,3,2,210.0,1,2,2,3,3,1,6,588,3,228,606,1422,2,2,1,3,-0.3793800178599948,0,0,-0.3793800178599948,0,0,2,0,3,1,2,7,4,1,3,4,1981.0,3,2,576,2,3,2,276,0,0,0,0,0,0,4,2,0,6,2008,2,3,-0.09129060552703976,0,0,0
267,60,3,-0.9964393026543474,-0.21917987485131696,1,2,1,3,1,2,0,13,2,1,3,5,6,5,1997,1997,0,0,10,10,1,0.0,1,3,4,3,3,3,6,714,5,0,88,802,2,3,1,3,-0.44324571291073883,709,0,-0.37327271122649724,1,0,2,1,3,1,1,8,4,1,3,4,1997.0,3,2,413,2,3,2,95,75,0,0,0,0,0,3,2,0,6,2006,2,3,-0.08937833105855096,0,0,0
268,75,3,-1.069119436254559,-0.2369768510726768,1,2,0,0,1,0,1,7,2,1,3,2,5,8,1939,1997,0,0,2,1,1,0.0,1,3,4,2,3,1,3,378,5,0,342,720,2,4,1,3,-0.4114848517196731,720,420,-0.33816903614575705,0,0,2,1,4,1,2,8,4,1,4,2,1939.0,1,1,240,2,3,2,262,24,0,0,0,0,0,3,2,0,7,2008,2,3,-0.09047124129159478,0,0,0
269,30,1,-0.9902246173310871,-0.24979538361129372,1,2,0,1,1,0,0,0,2,1,3,3,5,6,1940,1955,0,0,10,10,1,0.0,1,3,2,2,3,1,4,403,2,125,212,740,2,4,1,3,-0.4469903133207392,0,0,-0.4469903133207392,0,0,1,0,2,1,1,4,4,1,4,2,1966.0,3,1,924,3,2,2,0,25,0,0,0,0,0,3,2,0,2,2008,2,3,-0.10538993523699187,0,0,0
270,20,3,-1.0028194197605125,-0.24077563390285373,1,2,1,1,1,1,0,5,2,1,3,3,6,7,1976,1976,2,0,6,6,2,174.0,1,2,2,2,4,1,2,751,5,0,392,1143,2,2,1,3,-0.4052416533897543,0,0,-0.4052416533897543,1,0,1,1,3,1,1,6,4,1,2,4,1987.0,2,1,504,2,2,2,370,30,0,0,0,0,0,4,2,0,5,2007,2,3,-0.09757943606160614,1,0,0
271,60,4,-0.9217423241424862,-0.2218046998429543,1,2,0,1,1,0,0,18,2,1,3,5,8,5,2006,2006,0,0,10,10,1,0.0,2,3,4,3,3,2,5,0,5,0,1095,1095,2,3,1,3,-0.40703577133646546,844,0,-0.34932145491334365,0,0,2,1,3,1,2,8,4,1,4,4,2006.0,2,3,1053,2,3,2,192,51,0,0,0,0,0,3,2,0,8,2006,3,4,-0.07660855424054393,0,0,0
272,20,3,-0.9782634912334401,-0.15317234335295857,1,2,1,2,1,4,2,17,2,1,3,3,7,7,1954,2005,1,1,7,7,1,0.0,1,3,2,3,3,4,3,226,4,1063,96,1385,2,4,1,3,-0.383711435467999,0,0,-0.383711435467999,1,0,1,0,2,1,1,5,1,2,3,4,1954.0,1,2,439,2,3,2,81,0,0,0,0,0,0,3,2,0,4,2008,2,3,-0.07993954310439043,0,0,0
273,60,3,-0.8882234356918257,-0.21629392028495054,1,2,1,1,1,4,0,22,2,1,3,5,8,7,1999,2007,0,0,10,10,2,348.0,2,3,4,3,3,1,6,524,5,0,628,1152,2,4,1,3,-0.4003602905783252,1106,0,-0.3350601435109807,0,0,2,1,4,1,2,9,4,1,4,4,1999.0,3,3,671,2,3,2,132,57,0,0,0,0,0,3,2,0,4,2010,2,3,-0.07367017934227939,0,0,0
274,20,3,-0.9406881137783641,-0.2285936694721378,1,2,0,1,1,0,0,8,1,1,3,3,6,6,1958,1988,2,0,2,1,0,183.0,1,3,2,2,3,1,1,620,3,620,0,1240,2,3,1,3,-0.36568364783467994,0,0,-0.36568364783467994,1,0,2,0,3,1,1,6,3,1,4,4,1958.0,2,1,338,2,3,2,289,0,0,0,0,0,0,2,2,0,4,2009,2,3,-0.09993658500471322,0,0,0
275,20,3,-0.9613976414125558,-0.237633349872114,1,2,0,1,1,1,0,9,2,1,3,3,5,7,1982,1982,0,0,6,5,1,0.0,1,3,2,2,3,4,4,546,5,0,270,816,2,2,1,3,-0.4411305680720377,0,0,-0.4411305680720377,0,0,1,0,2,1,1,5,4,0,1,4,1982.0,1,1,264,2,3,2,168,0,0,0,0,0,0,3,2,0,6,2007,2,3,-0.10413219508595639,0,0,0
276,50,3,-1.1148800309985962,-0.2463894660160544,1,2,0,1,1,0,0,3,2,1,3,1,7,7,1925,2007,0,0,2,1,1,0.0,2,2,1,2,3,1,5,0,5,0,952,952,1,3,0,3,-0.422838005450154,596,0,-0.37087033308900336,0,0,2,1,3,1,3,5,4,0,1,2,1978.0,1,2,672,2,3,2,74,0,0,0,144,0,0,3,2,0,10,2009,2,3,-0.08569810503904783,0,0,0
277,20,3,-0.7807606545241703,-0.2312657980232536,1,2,1,1,1,0,0,9,2,1,3,3,7,5,2003,2003,0,0,10,10,1,0.0,2,3,4,4,3,1,5,0,5,0,1560,1560,2,4,1,3,-0.3701072098679668,0,0,-0.3701072098679668,0,0,2,0,3,1,2,7,4,0,1,4,2003.0,3,2,573,2,3,2,100,150,0,0,0,0,0,3,2,0,4,2010,2,3,-0.0864001396749372,0,0,0
278,20,3,-0.7580832487131743,-0.18890478646800093,1,2,0,1,1,1,0,13,2,1,3,3,4,5,1951,1951,0,0,10,10,1,0.0,1,3,2,2,3,1,3,120,5,0,744,864,2,4,1,3,-0.4342344550437217,0,0,-0.4342344550437217,0,0,1,0,2,1,1,4,4,0,1,2,1951.0,1,2,400,2,3,2,0,0,0,0,0,0,0,3,2,0,6,2010,2,3,-0.0993978164364841,0,0,0
